,Unnamed: 0,Fecha,Farmacia,Producto,SKU,Normal,Oferta
5288,314,2022-04-10,Cruz Verde,Espuma de Afeitar Nivea Men Deep 200 mL,384012,5.490,3.790
5289,315,2022-04-10,Cruz Verde,Gel de Afeitar Nivea Men Deep 200 mL,384013,6.590,6.590
5290,316,2022-04-10,Cruz Verde,Gel de Ducha Nivea Men Active Clean 250 mL,Null,Null,Null
5291,317,2022-04-10,Cruz Verde,Loción After Shave Nivea Men Deep 100 mL,384017,8.190,8.190
5292,318,2022-04-10,Cruz Verde,Perfume One Summer Eau De Toilette 100 mL,384018,34.990,34.990
5293,319,2022-04-10,Cruz Verde,Perfume IN2U Men Eau De Toilette 50 mL,384019,25.990,25.990
5294,320,2022-04-10,Cruz Verde,Perfume IN2U Women Eau De Toilette 50 mL,384020,25.990,25.990
5295,321,2022-04-10,Cruz Verde,Perfume Miami Blossom Eau De Toilette 50 mL,384021,24.990,24.990
5296,322,2022-04-10,Cruz Verde,Nan 3 Supreme Formula Láctea Polvo a Partir 1 Año 800 grs,384033,16.990,13.592
5297,323,2022-04-10,Cruz Verde,Dolostat BI Ketoprofeno 150 mg 10 Comprimidos de Liberacion Prolongada,384053,13.990,11.192
5298,324,2022-04-10,Cruz Verde,Null,Null,Null,Null
5299,325,2022-04-10,Cruz Verde,Null,Null,Null,Null
5300,326,2022-04-10,Cruz Verde,Longride 60 Dapoxetina 60 mg 10 Comprimidos Recubiertos,384059,64.990,64.990
5301,327,2022-04-10,Cruz Verde,Alfexa 180 Fexofenadina 180 mg 30 Comprimidos Recubiertos,384064,26.590,21.272
5302,328,2022-04-10,Cruz Verde,Antitranspirante Nivea Deep Men Amazonia Spray 150 mL,384079,3.090,3.090
5303,329,2022-04-10,Cruz Verde,Perfume Chrome Eau De Toilette 100 mL,384096,64.990,64.990
5304,330,2022-04-10,Cruz Verde,Perfume Wanted Eau De Toilette 100 mL,384102,64.990,64.990
5305,331,2022-04-10,Cruz Verde,Perfume Be Eau De Toilette 100 mL,384105,52.990,52.990
5306,332,2022-04-10,Cruz Verde,Perfume Be Eau De Toilette 200 mL,384106,63.990,63.990
5307,333,2022-04-10,Cruz Verde,Perfume One Eau De Toilette 200 mL,384114,63.990,63.990
5308,334,2022-04-10,Cruz Verde,Perfume All Eau De Toilette 100 mL,384115,52.990,52.990
5309,335,2022-04-10,Cruz Verde,Perfume All Eau De Toilette 200 mL,384116,63.990,63.990
5310,336,2022-04-10,Cruz Verde,Perfume Cool Water Woman Eau De Toilette 100 mL,384117,68.990,68.990
5311,337,2022-04-10,Cruz Verde,Perfume Cool Water Hombre Eau De Toilette 125 mL,384118,68.990,68.990
5312,338,2022-04-10,Cruz Verde,Perfume Cool Water Hombre Eau De Toilette 75 mL,384119,47.990,47.990
5313,339,2022-04-10,Cruz Verde,Perfume Hugo Eau De Toilette 75 mL,384120,64.990,32.495
5314,340,2022-04-10,Cruz Verde,Perfume Hugo Eau De Toilette 125 mL,384121,82.990,82.990
5315,341,2022-04-10,Cruz Verde,Perfume Hugo Just Different Eau De Toilette 125 mL,384122,82.990,82.990
5316,342,2022-04-10,Cruz Verde,Perfume Hugo Just Different Eau De Toilette 75 mL,384123,64.990,64.990
5317,343,2022-04-10,Cruz Verde,Perfume Hugo Reversed Eau De Toilette 75 mL,384126,57.990,28.995
5318,344,2022-04-10,Cruz Verde,Perfume Hugo Reversed Eau De Toilette 125 mL,384127,76.990,76.990
5319,345,2022-04-10,Cruz Verde,Perfume L12.12 Blanc Eau De Toilette 100 mL,384128,75.990,75.990
5320,346,2022-04-10,Cruz Verde,Perfume L12.12 Noir Eau De Toilette 100 mL,384129,75.990,75.990
5321,347,2022-04-10,Cruz Verde,Perfume L12.12 Sparkling Eau De Toilette 90 mL,384130,77.990,77.990
5322,348,2022-04-10,Cruz Verde,Amlipros Amlodipino 10 mg Olmesartan 40 mg 30 Comprimidos Recubiertos,384149,19.990,15.992
5323,349,2022-04-10,Cruz Verde,Amlipros Amlodipino 5 mg Olmesartan 40 mg 30 Comprimidos Recubiertos,384150,19.990,15.992
5324,350,2022-04-10,Cruz Verde,Aquaphor Spray Corporal Reparador Piel Extremadamente Seca 150 mL,384173,14.990,14.990
5325,351,2022-04-10,Cruz Verde,Contorno de Ojos Antiarrugas Hyaluron-Filler 15 mL,384175,29.990,29.990
5326,352,2022-04-10,Cruz Verde,Hyaluron Filler + Elasticity Crema Día Fps 30 50 mL,384176,30.990,30.990
5327,353,2022-04-10,Cruz Verde,Ph5 Advanced Repair Tarro 450 grs,384177,27.990,27.990
5328,354,2022-04-10,Cruz Verde,Aquaphor Reparación de Labios S.O.S Secos y Agriietados 10 mL,384178,5.990,5.990
5329,355,2022-04-10,Cruz Verde,Masajeador de Rodillo Jade X1,384180,4.990,4.990
5330,356,2022-04-10,Cruz Verde,Limpiador Facial Sonic X1,384184,5.990,5.990
5331,357,2022-04-10,Cruz Verde,Schick Quattro For Women Gel de Afeitar Hidratante Skin Therapy con Vitamina E Piel Seca 200 mL,384193,4.990,4.990
5332,358,2022-04-10,Cruz Verde,Essence Amethyste Eau De Parfum con Vaporizador 55 mL + Eau De Parfum 10 mL,384196,7.990,7.990
5333,359,2022-04-10,Cruz Verde,Essence Eau De Parfum Rouge 30 mL + Rose 30 mL + Noir 30 mL,384197,14.990,14.990
5334,360,2022-04-10,Cruz Verde,Pack Diabet TX,384205,10.990,10.990
5335,361,2022-04-10,Cruz Verde,Red Edition 30 mL + Gold Deluxe 30 mL + Red Intense 30 mL,384243,14.990,14.990
5336,362,2022-04-10,Cruz Verde,Ocean Eau De Parfum 100 mL + Desodorante Spray 160 mL,384244,9.990,9.990
5337,363,2022-04-10,Cruz Verde,Power of Seduction Force Edt 100 mL Fragancia Hombre,384250,14.990,14.990
5338,364,2022-04-10,Cruz Verde,Pack NIVEA Men Deep Gel de Afeitar 200 mL + Gel de limpieza 100 mL,384303,6.990,6.990
5339,365,2022-04-10,Cruz Verde,Hidratación Express Crema Corporal 250 mL + Crema Corporal 125 mL,384304,3.990,3.990
5340,366,2022-04-10,Cruz Verde,Mousse Corporal Frambuesa y Té Blanco 200 mL + Mousse Corporal Pepino y Té Matcha 200 mL,384305,7.990,7.990
5341,367,2022-04-10,Cruz Verde,Q10 Goodbye Celulitis 200 mL + Bronceador Reafirmante 200 mL,384306,9.990,9.990
5342,368,2022-04-10,Cruz Verde,Pack Crema Facial Q10 Anti-Arrugas Día 50 mL + Q10 Elixir Antiarrugas 30 mL,384307,14.990,14.990
5343,369,2022-04-10,Cruz Verde,Protectores Labiales Cherry Shine + Blackberry Shine + Watermelon Shine 4.8 grs x 3,384308,5.990,5.990
5344,370,2022-04-10,Cruz Verde,Monster Bebida Energética Ultra Paradise 473 ml,384309,1.890,1.890
5345,371,2022-04-10,Cruz Verde,Protector Labial Blackberry Shine 4.8 Grs,384331,2.990,2.490
5346,372,2022-04-10,Cruz Verde,Tinta Líquida de Cejas Resist 24H Camel Larga Duración 4 mL,384336,3.690,3.690
5347,373,2022-04-10,Cruz Verde,Tinta Líquida de Cejas Resist 24H Caoba Larga Duración 4 mL,384337,3.690,3.690
5348,374,2022-04-10,Cruz Verde,Tinta Líquida de Cejas Resist 24H Café Larga Duración 4 mL,384338,3.690,3.690
5349,375,2022-04-10,Cruz Verde,Corrector De Ojeras Fit Me 40 Caramel 6.8 mL,384340,3.990,3.990
5350,376,2022-04-10,Cruz Verde,Protector Labial Watermelon Shine 4.8 Grs,384342,2.990,2.490
5351,377,2022-04-10,Cruz Verde,Q10 Energy Ampollas 3X Anti Oxidantes X7,384344,12.590,12.590
5352,378,2022-04-10,Cruz Verde,Corrector De Ojeras Fit Me 5 Ivory 6.8 mL,384346,3.990,3.990
5353,379,2022-04-10,Cruz Verde,Q10 Energy Crema Facial Dia Fps15 3X Anti Oxidantes 50 Grs,384347,10.990,10.990
5354,380,2022-04-10,Cruz Verde,Corrector De Ojeras Fit Me 35 Deep 6.8 mL,384348,3.990,3.990
5355,381,2022-04-10,Cruz Verde,Corrector De Ojeras Fit Me 20 Sand 6.8 mL,384349,3.390,3.390
5356,382,2022-04-10,Cruz Verde,Corrector De Ojeras Fit Me 25 Medium 6.8 mL,384350,3.990,3.990
5357,383,2022-04-10,Cruz Verde,Corrector De Ojeras Fit Me 10 Fair 6.8 mL,384354,3.990,3.990
5358,384,2022-04-10,Cruz Verde,Q10 Energy Mascarilla Facial Shot Energizante + Anti Fatiga X1,384355,2.990,2.990
5359,385,2022-04-10,Cruz Verde,Rose Care Gel Micelar Limpiador Rostro-Labios 150 mL,384358,5.190,5.190
5360,386,2022-04-10,Cruz Verde,Rose Care Leche y Tónico Micelar Rostro Labios 200 mL,384359,5.190,5.190
5361,387,2022-04-10,Cruz Verde,Baby Loción Protector Solar 90 mL,384360,4.990,4.990
5362,388,2022-04-10,Cruz Verde,Unbelieva Brow Nu 109 Ebony,384362,7.990,7.990
5363,389,2022-04-10,Cruz Verde,Rose Care Agua Micelar Bifásica Rostro Ojos Labios 400 mL,384363,6.990,5.990
5364,390,2022-04-10,Cruz Verde,Unbelieva Brow Nu 103 Warm Blonde,384365,7.990,7.990
5365,391,2022-04-10,Cruz Verde,Toallitas Desmaquillantes Rose Care 25 Uds,384366,2.590,2.590
5366,392,2022-04-10,Cruz Verde,Dance Midnight Edt 50 mL Fragancia Mujer,384367,14.990,14.990
5367,393,2022-04-10,Cruz Verde,Super Stay Lápiz Labial Crayón 05 Live On The Edge 12 grs,384373,5.590,5.590
5368,394,2022-04-10,Cruz Verde,Super Stay Lápiz Labial Crayón 15 Lead The Way 12 grs,384374,5.590,5.590
5369,395,2022-04-10,Cruz Verde,Super Stay Lápiz Labial Crayón 20 Enjoy The View 12 grs,384375,5.590,5.590
5370,396,2022-04-10,Cruz Verde,Super Stay Lápiz Labial 35 Treat Yourself 12 grs,384377,5.590,2.795
5371,397,2022-04-10,Cruz Verde,Super Stay Lápiz Labial 50 Own Your Empire 12 grs,384378,5.590,5.590
5372,398,2022-04-10,Cruz Verde,Super Stay Lápiz Labial 55 Make It Happen 12 grs,384379,5.590,5.590
5373,399,2022-04-10,Cruz Verde,Super Stay Lápiz Labial Crayón 60 Accept A Dare 12 grs,384380,5.590,5.590
5374,400,2022-04-10,Cruz Verde,Super Stay Lápiz Labial 25 Stay Exceptional 12 grs,384381,5.590,5.590
5375,401,2022-04-10,Cruz Verde,Interdental Nano X8,384382,4.990,4.990
5376,402,2022-04-10,Cruz Verde,Interdental Micro X8,384384,4.990,4.990
5377,403,2022-04-10,Cruz Verde,Interdental Mini X8,384386,4.990,4.990
5378,404,2022-04-10,Cruz Verde,Oleo Perfecto Aceite de Coco y Vitamina C 10 Beneficios 115 mL,384387,4.990,4.990
5379,405,2022-04-10,Cruz Verde,Cicamask Tratamiento de Botox Capilar Cabello Dañado 350 mL,384388,4.990,4.990
5380,406,2022-04-10,Cruz Verde,Coloración 6.1 Rubio Oscuro Cenizo,384389,2.690,2.690
5381,407,2022-04-10,Cruz Verde,Coloración Matizador Supreme 9.17 Rubio Muy Claro Cenizo Matte,384390,7.290,7.290
5382,408,2022-04-10,Cruz Verde,Coloración Matizador Supreme 8.17 Rubio Claro Cenizo Matte,384391,7.290,7.290
5383,409,2022-04-10,Cruz Verde,Coloración Matizador Supreme 7.17 Rubio Cenizo Matte,384392,7.290,7.290
5384,410,2022-04-10,Cruz Verde,Máscara de Pestañas Waterproof Wonder Woman 2020,384402,5.990,5.990
5385,411,2022-04-10,Cruz Verde,Paleta Sombras Diana Prince Wonder Woman,384406,4.990,4.990
5386,412,2022-04-10,Cruz Verde,Paleta Sombras Steve Trevor Wonder Woman,384407,4.990,4.990
5387,413,2022-04-10,Cruz Verde,Labial Darkred Matte 3.5 grs Wonder Woman,384414,3.990,3.990
5388,414,2022-04-10,Cruz Verde,Polvo Bronceado Gold 30 grs Wonder Woman,384417,6.990,6.990
5389,415,2022-04-10,Cruz Verde,Polvo Bronceado Matte 30 grs Wonder Woman,384418,6.990,6.990
5390,416,2022-04-10,Cruz Verde,Null,Null,Null,Null
5391,417,2022-04-10,Cruz Verde,Null,Null,Null,Null
5392,418,2022-04-10,Cruz Verde,Naturals Coloración En Crema Tono Sobre Tono 6.0 Rubio Oscuro,384422,4.990,4.990
5393,419,2022-04-10,Cruz Verde,Naturals Coloración En Crema Tono Sobre Tono 2.0 Negro,384423,4.990,4.990
5394,420,2022-04-10,Cruz Verde,Naturals Coloración En Crema Tono Sobre Tono 3.0 Castaño Oscuro,384424,4.990,4.990
5395,421,2022-04-10,Cruz Verde,Null,Null,Null,Null
5396,422,2022-04-10,Cruz Verde,Naturals Coloración En Crema Tono Sobre Tono 7.0 Rubio Medio,384426,4.990,4.990
5397,423,2022-04-10,Cruz Verde,Naturals Coloración En Crema Tono Sobre Tono 3.16 Ciruela,384427,4.990,4.990
5398,424,2022-04-10,Cruz Verde,Naturals Coloración En Crema Tono Sobre Tono 6.3 Rubio Dorado,Null,Null,Null
5399,425,2022-04-10,Cruz Verde,Naturals Coloración En Crema Tono Sobre Tono 2.10 Negro Azulado,384429,4.990,4.990
5400,426,2022-04-10,Cruz Verde,Bio-Cuidado Crema Multipropósito 60 mL + Crema de Manos Anti- Manchas Factor Uv 50 grs,384433,2.990,2.990
5401,427,2022-04-10,Cruz Verde,Estuche Cuidado Crema Manos Dermo Cuidado 75 grs + Crema Pies Dermo Cuidado 75 grs,384434,8.990,8.990
5402,428,2022-04-10,Cruz Verde,Estuche Cuidado Crema Protección Intensa 50 grs + Crema A/Manchas 50 grs + Crema A/Edad 50 grs,384435,8.990,8.990
5403,429,2022-04-10,Cruz Verde,Estuche Cuidado Crema Corporal Nutrición Intensa 250 mL + Crema de Manos Anti Edad Q10 50 grs,384436,3.990,3.990
5404,430,2022-04-10,Cruz Verde,Essence Noir 100 mL,384437,12.990,12.990
5405,431,2022-04-10,Cruz Verde,Titanium Intense 100 mL,384438,12.990,12.990
5406,432,2022-04-10,Cruz Verde,Dance Midnight Eau De Toilette 50 mL + Loción Hidratante 75 mL,384439,14.990,14.990
5407,433,2022-04-10,Cruz Verde,Etienne Essence Noir 30 mL,384481,4.990,4.990
5408,434,2022-04-10,Cruz Verde,Etienne Rouge 30 mL,384482,4.990,4.990
5409,435,2022-04-10,Cruz Verde,Leche Autobronceante Sublime Bronze 165 mL,384557,8.990,8.990
5410,436,2022-04-10,Cruz Verde,Null,Null,Null,Null
5411,437,2022-04-10,Cruz Verde,Null,Null,Null,Null
5412,438,2022-04-10,Cruz Verde,Chocolate Negro 85% Cacao Sin Azúcar 100 G,384564,2.990,2.990
5413,439,2022-04-10,Cruz Verde,Gotas Super Smile Edt 100 mL Edición Limitada Fragancia Mujer,384565,14.990,14.990
5414,440,2022-04-10,Cruz Verde,Wow Girl Cosmic Edt 80 mL Edición Limitada Fragancia Mujer,384566,14.990,14.990
5415,441,2022-04-10,Cruz Verde,Null,Null,Null,Null
5416,442,2022-04-10,Cruz Verde,Cicamist Bruma Protectora Capilar 200 mL,384598,4.990,4.990
5417,443,2022-04-10,Cruz Verde,United Dreams Live Free Edt 50 mL Edición Limitada Fragancia Mujer,384603,9.990,9.990
5418,444,2022-04-10,Cruz Verde,Gotas De Color Gourmand Pink Edt 100 mL Edición Limitada Fragancia Mujer,384622,9.990,9.990
5419,445,2022-04-10,Cruz Verde,Love Rebel Love Edt 80 mL Edición Limitada Fragancia Mujer,384623,9.990,9.990
5420,446,2022-04-10,Cruz Verde,Nan Comfort Formula Láctea Polvo con Proteínas desde El Nacimiento 1400 grs,384652,33.790,33.790
5421,447,2022-04-10,Cruz Verde,Chocolate Blanco Con Fresas Sin Azúcar 75g,384668,1.990,1.990
5422,448,2022-04-10,Cruz Verde,Donap Donepezilo 10 mg 30 Comprimidos Recubiertos,Null,Null,Null
5423,449,2022-04-10,Cruz Verde,Levera 500 Levetiracetam 500 mg 30 Comprimidos Recubiertos,Null,Null,Null
5424,450,2022-04-10,Cruz Verde,Levera 1000 Levetiracetam 1000 mg 30 Comprimidos Recubiertos,384700,33.660,26.928
5425,451,2022-04-10,Cruz Verde,Crema Fps 30 Antiedad 50 grs,384730,14.990,14.990
5426,452,2022-04-10,Cruz Verde,Serum Aclarante Vit C 30 mL,384734,17.490,17.490
5427,453,2022-04-10,Cruz Verde,Eau De Cologne Edición Limitada 200 mL,384854,12.990,12.990
5428,454,2022-04-10,Cruz Verde,Phb Plus Cepillo Dental Sensitive Extra Suave X1,384894,3.590,3.590
5429,455,2022-04-10,Cruz Verde,Gabata 300 Gabapentina 300 mg 30 Cápsulas,384910,29.990,23.992
5430,456,2022-04-10,Cruz Verde,Toresta 80 Atorvastatina 80 mg 30 Comprimidos Recubiertos,384913,29.990,23.992
5431,457,2022-04-10,Cruz Verde,Formula de Inicio Polvo 0 A 12 M 400 grs,384927,17.690,17.690
5432,458,2022-04-10,Cruz Verde,Pasta Dental Integral 18 hrs Elementos Naturales Charcoal White &amp; Detox 75 mL,384931,1.990,1.990
5433,459,2022-04-10,Cruz Verde,Toallas Femeninas Normal con Alas 2 En 1 Escapes Leves a Moderados X8,384994,1.590,1.590
5434,460,2022-04-10,Cruz Verde,Protectores Diarios 2 En 1 Escapes Leves x20,384995,1.090,1.090
5435,461,2022-04-10,Cruz Verde,Women Eau De Toilette Vaporizador 30 mL,385032,35.990,35.990
5436,462,2022-04-10,Cruz Verde,Women Eau De Toilette Spray Vaporizador Sheer Beauty 50 mL,385040,29.990,14.995
5437,463,2022-04-10,Cruz Verde,Vitamin Choice Vitamina D 800UI 120 Cápsulas Softgel,385057,18.990,14.242
5438,464,2022-04-10,Cruz Verde,Desodorante Anti-Transpirante Roll-On 96H Express Aclara Limón + Vitamina C 50 mL,385060,3.890,3.890
5439,465,2022-04-10,Cruz Verde,Desodorante Anti-Transpirante Stick 96H Express Aclara Limón + Vitamina C 40 grs,385061,3.990,3.990
5440,466,2022-04-10,Cruz Verde,Desodorante Anti-Transpirante Spray 96H Express Aclara Limón + Vitamina C 135 mL,385062,4.990,4.990
5441,467,2022-04-10,Cruz Verde,Elvive Cápsulas Rt5 3X15 mL,385072,4.890,4.890
5442,468,2022-04-10,Cruz Verde,Maquillaje Polvo Comprimido Beige Mediano Nf 10 grs,385092,6.390,6.390
5443,469,2022-04-10,Cruz Verde,Null,Null,Null,Null
5444,470,2022-04-10,Cruz Verde,Criogel 3D Corporal Triple Accion 200 mL,385111,11.990,11.990
5445,471,2022-04-10,Cruz Verde,Null,Null,Null,Null
5446,472,2022-04-10,Cruz Verde,Anti-Daño Aloe Vera Shampoo 415 mL + Acondicionador 415 mL,385130,11.990,11.990
5447,473,2022-04-10,Cruz Verde,Expert Set Esmalte de Uñas French 15 mL X5,385172,8.990,8.990
5448,474,2022-04-10,Cruz Verde,Expert Set Esmaltes de Uñas Lights 15 mL X5,385173,8.990,8.990
5449,475,2022-04-10,Cruz Verde,Bálsamo Labial Frutal Chocolate 3.3 grs,385847,10.990,10.990
5450,476,2022-04-10,Cruz Verde,Bálsamo Labial Frutal Cherry 3.3 grs,385851,3.990,3.990
5451,477,2022-04-10,Cruz Verde,Bálsamo Labial Frutal Blueberry 3.3 grs,385852,3.990,3.990
5452,478,2022-04-10,Cruz Verde,Paleta Polvo Iluminador 2.75 grs,385853,14.990,14.990
5453,479,2022-04-10,Cruz Verde,Paleta Polvo Efecto Bronceante 3 grs,385854,12.990,6.495
5454,480,2022-04-10,Cruz Verde,Labial Liquido 01 Metalizado 6 grs,385855,4.990,2.495
5455,481,2022-04-10,Cruz Verde,Labial Liquido 02 Metalizado 6 grs,385856,4.990,2.495
5456,482,2022-04-10,Cruz Verde,Labial Liquido 03 Metalizado 6 grs,385857,4.990,4.990
5457,483,2022-04-10,Cruz Verde,Labial Liquido 05 Metalizado 6 grs,385859,4.990,4.990
5458,484,2022-04-10,Cruz Verde,Base de Maquillaje 3D Effect 07 Sunny,385860,6.990,6.990
5459,485,2022-04-10,Cruz Verde,Base de Maquillaje 3D Effect 09 Caribbean,385861,6.990,6.990
5460,486,2022-04-10,Cruz Verde,Base de Maquillaje 3D Effect 05 Sand,385869,6.990,6.990
5461,487,2022-04-10,Cruz Verde,Eau De Parfum Like 100 mL,385872,16.990,8.495
5462,488,2022-04-10,Cruz Verde,Paleta Sombras En Polvo Artistry X39,385903,24.990,24.990
5463,489,2022-04-10,Cruz Verde,Mascara de Pestañas Waterproof Negro Curvatura Definición 8 grs,385932,6.990,6.990
5464,490,2022-04-10,Cruz Verde,Bálsamo Labial Frutal Frutilla 3.3 grs,385933,3.990,3.990
5465,491,2022-04-10,Cruz Verde,Delineador de Ojos Liquido Efecto Polvo Silver 2.5 mL,385934,5.990,5.990
5466,492,2022-04-10,Cruz Verde,Delineador de Ojos Liquido Efecto Polvo Gold 2.5 mL,385935,5.990,5.990
5467,493,2022-04-10,Cruz Verde,Delineador de Ojos Liquido Efecto Polvo Blue 2.5 mL,385936,5.990,5.990
5468,494,2022-04-10,Cruz Verde,Delineador de Ojos Liquido Efecto Polvo Violet 2.5 mL,385937,5.990,5.990
5469,495,2022-04-10,Cruz Verde,Delineador de Ojos Liquido Efecto Polvo Black 2.5 mL,385938,5.990,5.990
5470,496,2022-04-10,Cruz Verde,Labial Liquido Metalizado 04 6 grs,385939,4.990,2.495
5471,497,2022-04-10,Cruz Verde,Coloración Matizador Supreme 6.17 Rubio Oscuro Cenizo Matte,385940,7.290,7.290
5472,498,2022-04-10,Cruz Verde,"Hidroferol Calcifediol 0,266 mg 3 Capsulas Blandas",385961,24.990,24.990
5473,499,2022-04-10,Cruz Verde,Hydrabio Crema Hidratante Larga Duración 50 mL,386107,23.990,23.990
5474,500,2022-04-10,Cruz Verde,Diavital Lactasa 4500 UI Gotas 15 mL,386183,12.990,12.990
5475,501,2022-04-10,Cruz Verde,Estuche Dermatoclean Micelar 100 mL + Hf Hydrating Booster 30 mL + Mini Sun Aa,Null,Null,Null
5476,502,2022-04-10,Cruz Verde,Estuche Dermatoclean Micelar 100 mL + Hf Vitamin C + Mini Sun Aa,386215,19.990,19.990
5477,503,2022-04-10,Cruz Verde,Estuche Sun Face Oil Control 50 mL + Hf Hydrating Booster 30 mL,386218,21.990,21.990
5478,504,2022-04-10,Cruz Verde,Copa Menstrual Reutilizable Talla Estándar X1,386232,15.790,15.790
5479,505,2022-04-10,Cruz Verde,Copa Menstrual Reutilizable Talla Pequeña X1,386233,28.990,28.990
5480,506,2022-04-10,Cruz Verde,Red Bull Summer Edition Sabor Acai 250ml,386242,1.950,1.950
5481,507,2022-04-10,Cruz Verde,Red Bull Bebida Energética 473 ml,386245,2.790,2.790
5482,508,2022-04-10,Cruz Verde,Calcio + D Calcio 500 mg Vitamina D3 800 UI 60 Cápsulas,386246,12.490,11.490
5483,509,2022-04-10,Cruz Verde,Calcio + D Calcio 450 mg Vitamina D3 175 UI 60 Cápsulas,386247,14.990,12.990
5484,510,2022-04-10,Cruz Verde,Biotina 150 Mcg 120 Cápsulas,386251,14.990,9.990
5485,511,2022-04-10,Cruz Verde,Vitamina C 1000 Mg 120 Cápsulas,386257,15.990,10.990
5486,512,2022-04-10,Cruz Verde,Vc Zinc 15 Mg 60 Comprimidos,386258,7.990,5.992
5487,513,2022-04-10,Cruz Verde,Actbrand Multivitamínico Senior 60 Tabletas,386261,16.990,12.742
5488,514,2022-04-10,Cruz Verde,Bálsamo Labial Frutal Uva 3.3 grs,386262,3.990,1.995
5489,515,2022-04-10,Cruz Verde,Set Mascaras de Pestañas Lash Obsession 20 mL X4,386263,5.990,5.990
5490,516,2022-04-10,Cruz Verde,"Ozempic 0,25mg/0,5mg Semaglutida 2 mg / 1,5 mL Solución inyectable 1 Dispositivo Prellenado + 6 Agujas Desechables",386350,157.090,157.090
5491,517,2022-04-10,Cruz Verde,Null,Null,Null,Null
5492,518,2022-04-10,Cruz Verde,Diavital Probi TST 10 billones de Probióticos 30 Cápsulas,386353,17.990,17.990
5493,519,2022-04-10,Cruz Verde,Null,Null,Null,Null
5494,520,2022-04-10,Cruz Verde,Cofre Vichy Homme Hidratante Anti-Fatiga Navidad 2020,386440,24.990,24.990
5495,521,2022-04-10,Cruz Verde,Eau De Toilette Spray (Flor-Beso-Gotas De Color)30 mL X3,Null,Null,Null
5496,522,2022-04-10,Cruz Verde,Eau De Toilette Spray (Love-Glam Lov-Rebel)30 mL X3,386471,14.990,14.990
5497,523,2022-04-10,Cruz Verde,Pack Photoaging Age Repair Rutina Antiox Day &amp; Night 5+5 Ampollas,386472,26.990,26.990
5498,524,2022-04-10,Cruz Verde,Espuma para Masajes Corporales 170 mL,386473,9.990,9.990
5499,525,2022-04-10,Cruz Verde,Pack Photoaging Fusion Water + Hyaluronic Rutina Hidratante 5 Ampollas,386474,19.990,19.990
5500,526,2022-04-10,Cruz Verde,Pack Photoaging Spot Prevent Rutina Despigmentate Day &amp; Night 1Amp,386475,31.890,31.890
5501,527,2022-04-10,Cruz Verde,Diavital Probi KLN 2 billones de Probióticos + Fibra 30 Cápsulas,386476,17.990,17.990
5502,528,2022-04-10,Cruz Verde,Pack Photoaging Spot Prevent Rutina Despigmentate Day &amp; Night 5+5 Ampollas,386477,23.990,23.990
5503,529,2022-04-10,Cruz Verde,Isdinceutics Pack Rutina Antiedad Day &amp; Night,386478,56.990,56.990
5504,530,2022-04-10,Cruz Verde,Pack Isdinceutics A.G.E Reverse Rutina de Noche Xmas,386483,57.990,57.990
5505,531,2022-04-10,Cruz Verde,Silky Fresh Crema Depilatoria Axilas Pieles Normales 25 grs + Espatula,386485,2.190,2.190
5506,532,2022-04-10,Cruz Verde,Rigotax Cetirizina Diclorhidrato 10 mg 10 Comprimidos,386486,4.940,4.190
5507,533,2022-04-10,Cruz Verde,Rigotax Cetirizina Diclorhidrato 10 mg 30 Comprimidos,386487,8.240,8.240
5508,534,2022-04-10,Cruz Verde,"Nexgard Afoxolaner 11,3 mg 1 Comprimido Masticable Sabor Carne",386503,10.990,10.990
5509,535,2022-04-10,Cruz Verde,Null,Null,Null,Null
5510,536,2022-04-10,Cruz Verde,Nexgard Afoxolaner 68 mg 1 Comprimido Masticable Sabor Carne,386509,14.999,14.999
5511,537,2022-04-10,Cruz Verde,Nexgard Afoxolaner 136 mg 1 Comprimido Masticable Sabor Carne,386510,18.999,18.999
5512,538,2022-04-10,Cruz Verde,"Nexgard Afoxolaner 11,3 mg 3 Comprimido Masticable Sabor Carne",386512,25.990,25.990
5513,539,2022-04-10,Cruz Verde,"Nexgard Afoxolaner 28,3 mg 3 Comprimido Masticable Sabor Carne",386513,29.990,29.990
5514,540,2022-04-10,Cruz Verde,Nexgard Afoxolaner 68 mg 3 Comprimido Masticable Sabor Carne,386514,32.990,32.990
5515,541,2022-04-10,Cruz Verde,Nexgard Afoxolaner 136 mg 3 Comprimido Masticable Sabor Carne,386515,50.900,50.900
5516,542,2022-04-10,Cruz Verde,Shampoo Control Caída Bambú Nutre y Crece 400 mL,386516,4.190,4.190
5517,543,2022-04-10,Cruz Verde,Acondicionador Bambú Nutre y Crece 400 mL,386518,7.490,7.490
5518,544,2022-04-10,Cruz Verde,3 Minute Miracle Acondicionador Bambú Nutre y Crece 170 mL,3-minute-miracle-acondicionador-bambu-nutre-y-crece-170-ml/386519,3.990,3.990
5519,545,2022-04-10,Cruz Verde,Tadavitae Tadalafilo 5 mg 14 Comprimidos Recubiertos,386520,34.990,27.992
5520,546,2022-04-10,Cruz Verde,Tadavitae Tadalafilo 20 mg 4 Comprimidos Recubiertos,386521,29.990,23.992
5521,547,2022-04-10,Cruz Verde,Ceraderm Hands Care Emulsion Hidratante 50 gr,386530,7.990,7.990
